LON     LAT
85.3963015624 19.1447085093
85.3657205056 19.1217223071
85.3292911957 19.1343059436
85.2928521654 19.1473823801
85.2563487031 19.1606734054
85.2196992875 19.1739116047
85.1830738730 19.1871008581
85.1468627904 19.2004759534
85.1113681005 19.2142480227
85.0766426422 19.2284662774
85.0473113428 19.2043265049
85.0183209108 19.1796469385
84.9845285391 19.1939511493
84.9516595500 19.2090456313
84.9206486905 19.2260983219
84.8899279951 19.2437692486
84.8629115794 19.2180423846
97.5865965044 16.1906509759
97.6122877528 16.1957977120
97.5627540153 16.2023547976
97.5380052351 16.2110988791
97.5146017472 16.2022747989
97.5027991147 16.1838087306
97.4852963642 16.2098084477
97.4608536040 16.2305226787
97.4430331123 16.2547984345
97.4279919910 16.2808354085
97.4162271609 16.3085401338
97.4072475242 16.3364844126
97.3779644850 16.3386332055
97.3512279065 16.3485912267
97.3248667898 16.3617705487
97.2988134981 16.3767906874
97.2726914908 16.3665980865
97.2748258973 16.3970278182
97.2540011586 16.4181539758
97.2313730228 16.4392832466
97.2016026533 16.4317633766
97.1795547125 16.4549738607
97.1584055009 16.4781344942
97.1273620652 16.4730363045
97.1079515266 16.4979752495
97.0759932070 16.4960617805
97.0428093796 16.4959833211
97.0252585033 16.5227975113
96.9929037292 16.5257811031
96.9607686341 16.5305478355
96.9291019212 16.5318651733
96.8954788744 16.5291563241
96.8768117526 16.5536740349
96.8468396939 16.5565100069
96.8162786668 16.5616988458
96.7855063257 16.5695566638
96.7660486991 16.5438353991
96.7348190356 16.5518708711
96.7022797783 16.5579678620
96.6913354051 16.5883302294
96.6589116926 16.5904793220
96.2631389986 16.5454264932
96.2881360240 16.5834424352
94.6876566225 16.4603393984
94.6717083466 16.4620924667
94.2765895009 16.5777169194
94.2495360772 16.5767726839
94.2218240008 16.5776115841
94.1949916088 16.5794200441
94.1659758135 16.5780709158
94.1360421176 16.5755790288
94.1046851334 16.5716318621
94.3038162610 16.5732852608
94.0731258522 16.5679624784
94.0422974598 16.5654565098
94.0123527902 16.5643501523
93.9829704009 16.5645366068
93.9535353327 16.5653945182
93.9237461869 16.5660444103
93.8938196655 16.5659647609
93.8638982612 16.5652229968
93.8336744279 16.5640742180
93.8029825197 16.5625059540
93.7720745062 16.5609206258
93.7423862743 16.5634955473
93.7237295925 16.5937360608
93.7040874846 16.6244454213
93.6773274932 16.6397949643
93.6627029819 16.6658948874
93.6464098586 16.6936985226
93.6291904917 16.7217660403
93.6112969974 16.7496407868
93.5929194917 16.7773095099
93.5742741656 16.8049396562
93.5556091810 16.8326844138
93.5238194208 16.8298875660
93.5054828339 16.8562411965
93.4864794108 16.8809279595
93.4621657567 16.9016769561
93.4378837372 16.9204059322
93.4157289765 16.9439042648
93.3939485239 16.9683680923
93.3723746688 16.9930636788
93.3387272647 16.9865475778
93.3171434817 17.0107146879
93.2956813365 17.0350445500
93.2745596598 17.0602559646
93.2416750002 17.0557118441
93.2212788617 17.0829709670
93.2010490590 17.1105767093
93.1810514740 17.1383274360
93.1614405821 17.1666168008
93.1295080926 17.1649699249
93.1112783075 17.1963943556
93.0808757078 17.1988563812
93.0511726413 17.2032321179
93.0352589492 17.2398674543
93.0062699185 17.2459105189
92.9902492645 17.2824232519
92.9733132003 17.3179062042
92.9438220164 17.3175691914
92.9261721395 17.3425932647
92.8967039944 17.3482082100
92.8606500434 17.3564105927
92.8358628137 17.3815020800
92.8059889679 17.3723369752
92.7788974805 17.3858276885
92.7504886108 17.4019966233
92.7230310678 17.4206583391
92.6962859607 17.4412818022
92.6656013025 17.4282079139
92.6380360855 17.4488139832
92.6108971785 17.4696059312
92.5842439944 17.4909414133
92.5580720339 17.5128826355
92.5323782014 17.5354316890
92.5071912464 17.5586061073
92.4825677187 17.5824065483
92.4523909546 17.5710865877
92.4284611994 17.5957472364
92.4050772686 17.6209268522
92.3821890344 17.6465961116
92.3597472157 17.6727251384
92.3377459674 17.6992585538
92.3074074573 17.6889132868
92.2857409298 17.7163439801
92.2650732066 17.7446654864
92.2451883361 17.7733882764
92.2258195482 17.8013268053
92.1937112291 17.7956371793
92.1752455818 17.8254554681
92.1578115311 17.8559083698
92.1402308730 17.8866987468
92.1191461892 17.9189124584
92.0825276165 17.9341547088
92.0472386261 17.9415732844
92.0341038415 17.9722049824
91.9992509887 17.9778297207
91.9653552044 17.9815417075
91.9518111667 18.0137349638
91.9383691996 18.0461490913
91.9041753951 18.0501077644
91.8683523165 18.0541685552
91.8589214362 18.0923590650
91.8484446999 18.1268068631
91.8137581001 18.1372581398
91.7790247412 18.1485343137
91.7458051191 18.1625264885
91.7118224718 18.1778551959
91.7036868235 18.2120434673
91.6953959992 18.2466808811
91.6878462147 18.2817050919
91.6543409502 18.2955350562
91.6220201932 18.3127385643
91.5928440515 18.3018733449
91.5605526423 18.3240541284
91.5291236732 18.3479464012
91.4999822831 18.3390048135
91.4694897762 18.3636557345
91.4385375236 18.3535636342
91.4090311414 18.3407577660
91.3774636038 18.3557061436
91.3426514163 18.3642725419
91.3071858911 18.3735328093
91.2719297659 18.3855322232
91.2376497800 18.3954614299
91.2298135165 18.4253472060
91.2058529739 18.4459267936
91.1826400240 18.4708423051
91.1602237622 18.4984334642
91.1297487617 18.4881874812
91.1080070501 18.5149280248
91.0768942405 18.5038441768
91.0455371717 18.4980380711
91.0137376140 18.4923464056
90.9810918373 18.4869249239
90.9471540010 18.4826204666
90.9274412069 18.5127681892
90.8920078208 18.5102496248
90.8726121016 18.5405084960
90.8351310264 18.5417916437
90.7983464017 18.5418241652
90.7607704857 18.5384381234
90.7230489066 18.5345169130
90.7000381899 18.5626008548
90.6617061255 18.5578134021
90.6232264528 18.5526753284
90.5846633265 18.5470952778
90.5459513832 18.5411831652
90.5068988509 18.5352058031
90.4672957247 18.5294389288
90.4409138652 18.5551952868
90.4143962546 18.5807820811
90.3739881573 18.5754795276
90.3474902857 18.6011937275
90.3211138304 18.6269703059
90.2803098872 18.6224385422
90.2392431884 18.6182290211
90.1980721966 18.6141996701
90.1720409677 18.6406591430
90.1309361045 18.6369905198
90.0897562326 18.6336706418
90.0643069817 18.6607304880
90.0233004368 18.6584178998
89.9987454389 18.6859062186
89.9577435119 18.6848494413
89.9364641998 18.7147758217
89.8995816122 18.7156907031
89.8821409706 18.7483551250
89.8446724750 18.7438646767
89.8085741927 18.7387171209
89.7733610063 18.7331260677
89.7536545554 18.7591247595
89.7173849529 18.7491909524
89.6992908176 18.7759866444
89.6672470497 18.7707217070
89.6455767769 18.7936250123
89.6259601001 18.8222620884
89.5894944338 18.8162105989
89.5511014393 18.8159342442
89.5134749170 18.8155405971
89.4750895165 18.8118872332
89.4365575763 18.8068584240
89.3980721005 18.7992427475
89.3732123305 18.8260626762
89.3461209118 18.8481315480
89.3080425053 18.8398639208
89.2707629380 18.8342103196
89.2337132943 18.8296965249
89.1965649311 18.8254195864
89.1591259886 18.8207553413
89.1359252644 18.8505463180
89.0980036676 18.8451413846
89.0601414029 18.8399041296
89.0371330638 18.8701235278
88.9995475996 18.8658134307
88.9619471026 18.8614899994
88.9390101494 18.8917321487
88.9160950740 18.9214501126
88.8780429090 18.9164653021
88.8554134228 18.9464915079
88.8334532337 18.9774194143
88.7965434730 18.9755433750
88.7602417540 18.9751161390
88.7242989502 18.9756839169
88.6883873619 18.9763682505
88.6522272867 18.9759496983
88.6154200772 18.9735388285
88.5776553485 18.9691553285
88.5548068948 18.9983993874
88.5316274924 19.0271998275
88.4936154410 19.0228036508
88.4559737657 19.0193547086
88.4186197515 19.0167198890
88.3976027590 19.0491961618
88.3608929240 19.0480447806
88.3243218081 19.0474471041
88.2877292850 19.0470821314
88.2509032769 19.0465391031
88.2136301769 19.0454187493
88.1757476981 19.0434186910
88.1372172466 19.0404329167
88.0981619935 19.0365955224
88.0587927667 19.0322575669
88.0192274133 19.0281713659
87.9794031336 19.0263754539
87.9613931364 19.0584572753
87.9254117292 19.0625163796
87.8875929641 19.0633784987
87.8498672548 19.0669854757
87.8130250733 19.0725095125
87.7760841006 19.0769234927
87.7372936606 19.0785614902
87.6970682918 19.0785791548
87.6558850710 19.0776372884
87.6142491882 19.0764364738
87.5726209729 19.0758314155
87.5314753929 19.0770650224
87.4916340872 19.0808518987
87.4533161458 19.0866646055
87.4155536369 19.0931216387
87.3771201438 19.0991326210
87.3632449170 19.1333707791
87.3232519362 19.1378719158
87.2831808683 19.1426675964
87.2435295068 19.1482708503
87.2045331429 19.1548938151
87.1662679148 19.1625659147
87.1287826244 19.1712846872
87.0920917371 19.1810177676
87.0560962578 19.1916261562
87.0287437631 19.1650546885
86.9930372491 19.1764987095
86.9575046905 19.1882379828
86.9220434459 19.2001644490
86.8868668117 19.2124674539
86.8523958869 19.2255488686
86.8237735946 19.2006202960
86.7902221383 19.2151000906
86.7578614146 19.2306832295
86.7282021314 19.2069789809
86.6978493051 19.1839544247
86.6658916469 19.2010986684
86.6342291865 19.2185396520
86.6022738007 19.2359941538
86.5703676190 19.2158919257
86.5377956683 19.1964487061
86.5045175976 19.1777630620
86.4715338928 19.1975099904
86.4373406351 19.1802845096
86.4025589467 19.1639357039
86.3672687930 19.1483903103
86.3335938904 19.1702737586
86.2977459450 19.1559887691
86.2615886065 19.1421959993
86.2251746630 19.1287460248
86.1885755979 19.1154785982
86.1552388454 19.1393142546
86.1185373204 19.1262284543
86.0859304227 19.1505041618
86.0492368445 19.1372419686
86.0126801687 19.1234956299
85.9801444665 19.1477128667
85.9466941600 19.1713689539
85.9117855431 19.1933784897
85.8754235115 19.2141378000
85.8388523449 19.2349527500
85.8035833216 19.2563209387
85.7683536197 19.2403914710
85.7332439385 19.2238792216
85.6983503352 19.2067355287
85.6636972220 19.1889185007
85.6295931370 19.2091153654
85.5946106609 19.2286479332
85.5583662957 19.2472353540
85.5248752211 19.2280742708
85.4918035459 19.2084321602
85.4549094204 19.2252283469
85.4226627716 19.2038619963
85.3910565673 19.1815146895
85.3599199134 19.1582780063
85.3234432580 19.1715972057
85.2868162887 19.1848700255
85.2499425319 19.1980115081
85.2130733861 19.2111195018
85.1766727397 19.2244459026
85.1410313080 19.2381753170
85.1061813989 19.2523480253
85.0720954586 19.2669990704
85.0426696010 19.2431675821
85.0134559560 19.2189238330
84.9804608591 19.2342681326
84.9486042393 19.2511352517
84.9171603687 19.2693745140
97.5881069289 16.2238004191
97.6178410984 16.2298654057
97.5594786721 16.2334533390
97.5340180817 16.2300967242
97.5100646572 16.2244041855
97.4863981200 16.2339430554
97.4719099911 16.2536473172
97.4576058854 16.2779614323
97.4451773030 16.3061831734
97.4353423519 16.3371955742
97.4258885464 16.3690983496
97.3973996893 16.3594782461
97.3734346169 16.3679433094
97.3483903302 16.3786453331
97.3231129331 16.3906339086
97.2995177023 16.4030266531
97.2854493488 16.4281358833
97.2604521309 16.4484567047
97.2381400048 16.4697394997
97.2094191049 16.4616838262
97.1881339974 16.4844363055
97.1679198695 16.5078748043
97.1385619672 16.5021261443
97.1200249740 16.5269519589
97.0897001414 16.5232907406
97.0579200020 16.5220222953
97.0419130898 16.5488092094
97.0108507099 16.5518571194
96.9792449596 16.5571761854
96.9453426240 16.5645994412
96.9111145839 16.5568516056
96.8924290877 16.5780595319
96.8643975595 16.5882815970
96.8335615005 16.5902738197
96.8037932930 16.5944869626
96.7734545642 16.6043492383
96.7548948206 16.5781691800
96.7238466933 16.5848808061
96.7123549451 16.6173099243
96.6803431705 16.6189024913
96.2471455001 16.5768061072
96.2683134507 16.6131387148
94.6853500000 16.4774900000
94.6725000000 16.4755900000
94.2899358905 16.5996321239
94.2626957177 16.5993311644
94.2377651460 16.5958924436
94.2135162001 16.6053110781
94.1816863800 16.6042946137
94.1519325149 16.6034584752
94.1200198075 16.5986731509
94.0877789753 16.5949998429
94.3182383468 16.5964331161
94.0564810275 16.5933158560
94.0263416143 16.5930320884
93.9966989661 16.5933016008
93.9670051610 16.5937783486
93.9371081983 16.5942822355
93.9070408731 16.5945321055
93.8768746283 16.5943534193
93.8465588360 16.5937156852
93.8160162805 16.5927837249
93.7853710632 16.5920391528
93.7548812557 16.5928243109
93.7369365396 16.6237587321
93.7217279672 16.6556205394
93.6931012393 16.6615072393
93.6773776755 16.6927458137
93.6606380325 16.7223152021
93.6431417365 16.7510191159
93.6249420005 16.7791294454
93.6062279842 16.8068969464
93.5872625740 16.8346114138
93.5683675352 16.8627190379
93.5371749064 16.8605611873
93.5182381682 16.8870507341
93.4965410032 16.9107601724
93.4728456061 16.9318813094
93.4496160224 16.9528328192
93.4273676803 16.9757084550
93.4055781791 16.9996990645
93.3840344188 17.0241657351
93.3508018294 17.0175207684
93.3292083639 17.0416723394
93.3077270710 17.0660047741
93.2866108519 17.0911992273
93.2538748009 17.0865977455
93.2335585522 17.1138245582
93.2135238577 17.1414678192
93.1937251731 17.1692918286
93.1742678076 17.1975689305
93.1424762912 17.1960700851
93.1243467698 17.2272741863
93.0940381411 17.2297930867
93.0644229010 17.2342046237
93.0485787015 17.2706691185
93.0195436173 17.2767843086
93.0036263406 17.3130709393
92.9872028884 17.3475309391
92.9538915190 17.3535312950
92.9219251946 17.3727223114
92.8906484093 17.3783002373
92.8679551366 17.4008905172
92.8358432383 17.4192045952
92.8081675756 17.4031997072
92.7794666938 17.4176456371
92.7520072063 17.4348375942
92.7269079706 17.4546910911
92.7005036452 17.4747699816
92.6691944819 17.4618498917
92.6421264890 17.4824685534
92.6153939437 17.5034900689
92.5891082714 17.5250399177
92.5632780565 17.5471189516
92.5379132363 17.5697983789
92.5130987969 17.5931795769
92.4889502986 17.6172509424
92.4585496566 17.6067914113
92.4351021222 17.6316872011
92.4122033965 17.6570656047
92.3898052294 17.6829031472
92.3679220849 17.7091906373
92.3466318558 17.7359249439
92.3163651106 17.7262449284
92.2957559261 17.7537905484
92.2758489445 17.7818231454
92.2563505236 17.8098250926
92.2370595979 17.8367768203
92.2064489611 17.8277092177
92.1890346101 17.8565244986
92.1737470518 17.8862113955
92.1558313611 17.9158444224
92.1396267235 17.9466073240
92.1055063712 17.9545417159
92.0696712362 17.9646730393
92.0561264514 17.9957403053
92.0206592038 18.0032400441
91.9858111166 18.0093404224
91.9724418107 18.0409765296
91.9596759099 18.0729499993
91.9259645641 18.0788425378
91.8921300462 18.0838718523
91.8820977523 18.1184386196
91.8718000760 18.1514063351
91.8380044556 18.1597803119
91.8044182407 18.1709361734
91.7711433335 18.1838903407
91.7376817701 18.1981163958
91.7294688251 18.2326526223
91.7214830806 18.2669234326
91.7139562235 18.3016329275
91.6809991964 18.3178909860
91.6490066312 18.3306510343
91.6160542357 18.3471792524
91.5893419419 18.3351693340
91.5579001579 18.3580182843
91.5271534009 18.3820818751
91.4980176984 18.3738136016
91.4674028955 18.3997530918
91.4416674109 18.3859130461
91.4082760498 18.3829477405
91.3708180385 18.3909827957
91.3344205493 18.3974008135
91.2983888849 18.4075182207
91.2631334537 18.4238340959
91.2379612230 18.4553670151
91.2138311866 18.4816652703
91.1912481462 18.5085342529
91.1690011796 18.5357363404
91.1371676001 18.5265202057
91.1113123616 18.5559917104
91.0864264179 18.5350079942
91.0574389832 18.5321295944
91.0262329763 18.5277559270
90.9942076246 18.5224343338
90.9614035122 18.5170825743
90.9421748262 18.5471760212
90.9081788083 18.5427851343
90.8897148884 18.5725505319
90.8543634713 18.5703366887
90.8150690889 18.5770667244
90.7762470605 18.5719189070
90.7381402923 18.5672342597
90.7140170689 18.5948791531
90.6757629013 18.5896798046
90.6370290395 18.5844622297
90.5980880077 18.5789871958
90.5591026468 18.5731543052
90.5200453060 18.5670679249
90.4807076475 18.5609935691
90.4542898299 18.5865313205
90.4278178447 18.6119697042
90.3878925011 18.6063444327
90.3614969363 18.6319552857
90.3352372070 18.6576417023
90.2948873723 18.6528392518
90.2541281378 18.6485030558
90.2131234651 18.6444907872
90.1872003400 18.6708642759
90.1462135050 18.6672345072
90.1052668016 18.6637762098
90.0799043458 18.6907281220
90.0392868222 18.6879860596
90.0150386281 18.7156754517
89.9760777687 18.7135731336
89.9568543219 18.7409969578
89.9225494691 18.7526228018
89.8982796972 18.7842203852
89.8621144182 18.7800282810
89.8259436829 18.7746025232
89.7899594888 18.7678954133
89.7706419361 18.7955783888
89.7347203361 18.7861066133
89.7162076965 18.8137761302
89.6812963380 18.8051629294
89.6618351969 18.8317128860
89.6436735052 18.8598071073
89.6080022444 18.8518022910
89.5713072791 18.8473142204
89.5311165529 18.8532709146
89.4907719275 18.8479721446
89.4513789729 18.8429660028
89.4118957766 18.8365469845
89.3855524805 18.8658723605
89.3518918067 18.8788113719
89.3192835387 18.8732933928
89.2840757855 18.8685038625
89.2478514358 18.8643244100
89.2110141299 18.8602122648
89.1736592454 18.8556696612
89.1508134394 18.8852495494
89.1128284056 18.8799424482
89.0748902695 18.8748024847
89.0521721551 18.9047710334
89.0144990448 18.9005532889
88.9768237869 18.8963242175
88.9541549111 18.9263282277
88.9315305127 18.9558038793
88.8933658992 18.9509483382
88.8710347530 18.9807237744
88.8494141538 19.0113741166
88.8124003930 19.0096008634
88.7760057686 19.0092692071
88.7399564484 19.0099865239
88.7038799297 19.0110279547
88.6674937623 19.0113594138
88.6308369864 19.0093044289
88.5933227845 19.0045033954
88.5701090631 19.0328753293
88.5462480008 19.0609290790
88.5088445116 19.0568508350
88.4716069583 19.0535989241
88.4345183217 19.0510440875
88.4135917280 19.0833802503
88.3770214194 19.0822341218
88.3406006527 19.0816163338
88.3041882324 19.0812121164
88.2675783502 19.0806124662
88.2305582670 19.0794180601
88.1929627816 19.0773286075
88.1547480153 19.0742417309
88.1160443329 19.0702756693
88.0771381687 19.0656715818
88.0384021226 19.0607712599
88.0001088578 19.0564809147
87.9832762515 19.0831645284
87.9507228967 19.0977702509
87.9101099934 19.0961862857
87.8721933453 19.0964394952
87.8347137738 19.1031126535
87.7990003806 19.1100246119
87.7597669612 19.1109799894
87.7193427433 19.1103846695
87.6782892372 19.1089928129
87.6370355599 19.1073679086
87.5959919963 19.1060985249
87.5554873349 19.1061154298
87.5157265309 19.1095512701
87.4778486153 19.1160511323
87.4408276214 19.1229730511
87.4025514547 19.1285395260
87.3885822937 19.1626229863
87.3486134028 19.1666824213
87.3087389535 19.1711217768
87.2693541806 19.1764082662
87.2306355682 19.1827341434
87.1926325818 19.1901219150
87.1553835077 19.1985658226
87.1189006447 19.2080295291
87.0830873291 19.2183704707
87.0477149808 19.2293125050
87.0205491571 19.2028305760
86.9851789547 19.2143168227
86.9498804814 19.2259822359
86.9148713074 19.2380171223
86.8805788483 19.2508015490
86.8473641285 19.2646706328
86.8190588180 19.2397117406
86.7868691765 19.2549450896
86.7555617393 19.2709521035
86.7263946794 19.2470037389
86.6965168011 19.2236798520
86.6651588057 19.2405384999
86.6334977746 19.2570747105
86.6012909000 19.2734557720
86.5698940828 19.2538728197
86.5378511410 19.2344806584
86.5050601548 19.2155931610
86.4723310972 19.2350055521
86.4385215557 19.2174966677
86.4040718494 19.2009117446
86.3690737005 19.1851951999
86.3360695297 19.2069456512
86.3004506821 19.1926396862
86.2645105682 19.1788815212
86.2282922435 19.1655031122
86.1918521122 19.1523629373
86.1592869692 19.1763479616
86.1226500421 19.1634932174
86.0903410869 19.1878260381
86.0534476923 19.1749678187
86.0166334967 19.1617182158
85.9832502088 19.1860971121
85.9487096594 19.2099932699
85.9124356205 19.2305544745
85.8742204395 19.2503860030
85.8386472464 19.2718191050
85.8037414915 19.2933095741
85.7686315660 19.2775862359
85.7335432348 19.2613826703
85.6986343447 19.2445984387
85.6639286584 19.2272033767
85.6286976773 19.2469809005
85.5922370758 19.2658338893
85.5551715079 19.2840440541
85.5213994498 19.2651037209
85.4879090301 19.2455490774
85.4508824727 19.2628169193
85.4178927934 19.2417901520
85.3859069791 19.2192621147
85.3544856874 19.1955766321
85.3177008576 19.2089926971
85.2805141553 19.2219996512
85.2432626450 19.2349781044
85.2066142611 19.2482844187
85.1708094331 19.2620011630
85.1358280183 19.2761283537
85.1016295596 19.2906883026
85.0683286910 19.3058724762
85.0389279254 19.2823541993
85.0096058759 19.2585648189
84.9775379785 19.2749891467
84.9460309390 19.2931733365
97.5988601204 16.2548641143
97.5760055861 16.2602052392
97.6200857390 16.2645799608
97.5505585455 16.2634045108
97.5365957730 16.2470182277
97.5201032825 16.2426039420
97.5034225630 16.2513102583
97.4883755090 16.2699153551
97.4739133665 16.2979201718
97.4621058590 16.3313798940
97.4554339923 16.3662972988
97.4517222730 16.4004076066
97.4207329130 16.3983304169
97.3977993120 16.3854038004
97.3718180292 16.3969917599
97.3447042882 16.4075885391
97.3175473101 16.4192338611
97.3118466630 16.4453677584
97.2868822842 16.4593872728
97.2656501494 16.4791737852
97.2444468771 16.4998621268
97.2167103681 16.4916133005
97.1962241273 16.5143446677
97.1770544805 16.5382747133
97.1490400118 16.5322547516
97.1314620336 16.5574390255
97.1028052492 16.5522104955
97.0730132131 16.5487793567
97.0583100473 16.5742471221
97.0288896260 16.5777012591
97.0011985076 16.5824849233
96.9713349729 16.5886200642
96.9456699289 16.6026192359
96.9197516602 16.5875499275
96.8939203563 16.6054776356
96.8717993569 16.6206631213
96.8465518473 16.6210051887
96.8184243164 16.6225926888
96.7915074879 16.6243177617
96.7654795996 16.6440464114
96.7442059430 16.6135934191
96.7320312048 16.6472271522
96.6996033210 16.6494482892
96.2350159268 16.6100865076
96.2531161867 16.6447227438
94.6791100000 16.4839900000
94.3001226687 16.6244755740
94.2718991513 16.6235103001
94.2432780647 16.6184744297
94.2231859100 16.6351700989
94.1971936305 16.6260582232
94.1692357966 16.6335791485
94.1358036443 16.6260055215
94.1029577489 16.6209866215
94.0710485914 16.6200659153
94.3276367807 16.6219398036
94.0408981531 16.6213900247
94.0111759770 16.6222123596
93.9810879231 16.6223542965
93.9509107972 16.6226393241
93.9206961825 16.6229449976
93.8903963710 16.6230443667
93.8599599828 16.6227990384
93.8293918212 16.6223288457
93.7987775027 16.6220582020
93.7681443953 16.6226022285
93.7518583781 16.6536405702
93.7366215761 16.6859199971
93.7074106103 16.6895776580
93.6915663453 16.7213435799
93.6746987999 16.7514415626
93.6567993550 16.7803933188
93.6380808958 16.8086106344
93.6189835043 16.8363261859
93.5997764733 16.8637666823
93.5808460909 16.8917934231
93.5503122615 16.8920927820
93.5306924146 16.9182658156
93.5074620794 16.9411996452
93.4838989998 16.9627104896
93.4609187120 16.9843240699
93.4386563496 17.0070665305
93.4169097934 17.0308627394
93.3954503747 17.0552027194
93.3625090257 17.0485299530
93.3409754965 17.0726460508
93.3195760855 17.0969521936
93.2985751977 17.1221100115
93.2659992281 17.1175054465
93.2458342382 17.1447036846
93.2259973631 17.1723336604
93.2064089167 17.2001246389
93.1871586643 17.2282871428
93.1554525510 17.2268681330
93.1375154192 17.2578306998
93.1072759932 17.2604103520
93.0777132048 17.2649051242
93.0620281053 17.3011451989
93.0329695796 17.3074987860
93.0172522860 17.3439765654
93.0009553027 17.3795020340
92.9729714911 17.3784352853
92.9459462382 17.3936627350
92.9103781070 17.4075119642
92.8864241335 17.4302399235
92.8585842149 17.4408109221
92.8284440039 17.4567824417
92.8059845630 17.4368918044
92.7788493057 17.4470223116
92.7583903401 17.4673182573
92.7323428118 17.4872757244
92.7055616998 17.5074840568
92.6736600942 17.4951089907
92.6469093321 17.5158109510
92.6205317557 17.5369943133
92.5946032070 17.5586236730
92.5690836385 17.5806308448
92.5440293460 17.6033138530
92.5197112900 17.6269178108
92.4963045531 17.6512807231
92.4654915404 17.6418906187
92.4425877815 17.6669817084
92.4201739682 17.6925183631
92.3982614168 17.7185229088
92.3769189510 17.7450179832
92.3561964221 17.7720107241
92.3259892718 17.7631524743
92.3059224743 17.7908729928
92.2860668953 17.8189293403
92.2654460751 17.8471698793
92.2420705876 17.8769259355
92.2173505156 17.8573046370
92.2072385303 17.8853313633
92.1912241734 17.9143486252
92.1739865426 17.9421912250
92.1594639207 17.9720129075
92.1261114301 17.9790313138
92.0915965080 17.9872142760
92.0780336705 18.0188865052
92.0426560043 18.0267969396
92.0072547350 18.0343408276
91.9938689448 18.0653044077
91.9814563698 18.0968985948
91.9480999382 18.1054976149
91.9150099605 18.1120234287
91.9048675387 18.1453407452
91.8943553530 18.1773691182
91.8607183628 18.1825090278
91.8287124875 18.1928856718
91.7962546689 18.2049543528
91.7631541991 18.2184257053
91.7552449117 18.2522056368
91.7471568690 18.2855846608
91.7397835575 18.3193894663
91.7067599227 18.3372372470
91.6723492084 18.3569837721
91.6396622287 18.3605075924
91.6125824565 18.3808479488
91.5857450795 18.3691740683
91.5560280851 18.3915763020
91.5271933592 18.4146139048
91.4974166954 18.4083641404
91.4691504747 18.4347110523
91.4328867712 18.4217457999
91.3952949709 18.4212256166
91.3595623642 18.4242671275
91.3253308799 18.4286746806
91.2928916221 18.4412580857
91.2676845691 18.4637025994
91.2446655953 18.4912394912
91.2222527741 18.5184925510
91.2003139445 18.5460203603
91.1783841504 18.5726401560
91.1457048550 18.5614964990
91.1257023732 18.5906790013
91.0926746254 18.5913622959
91.0747238052 18.5633445886
91.0408447141 18.5617808081
91.0078746012 18.5577512730
90.9751800284 18.5525335829
90.9562837071 18.5826797016
90.9233580315 18.5771750953
90.9049403670 18.6070639328
90.8728638497 18.6020013740
90.8424532238 18.5984839642
90.8197334351 18.6179036656
90.7876329072 18.6066086653
90.7514577386 18.6003409130
90.7266459774 18.6276664492
90.6891281757 18.6215528640
90.6506188427 18.6158927430
90.6115452112 18.6103566192
90.5722766912 18.6046735271
90.5330261761 18.5987209331
90.4937589216 18.5925886682
90.4673434235 18.6179451754
90.4409351988 18.6432619405
90.4014016010 18.6374207200
90.3751115068 18.6629426604
90.3489675965 18.6885514978
90.3091316714 18.6834242020
90.2688272572 18.6788142231
90.2281233191 18.6746792276
90.2023167617 18.7009667331
90.1614790887 18.6973559646
90.1206425206 18.6939313779
90.0954016653 18.7207892574
90.0550437808 18.7178944643
90.0306825779 18.7453882295
89.9913944760 18.7443298136
89.9633946054 18.7745356008
89.9319599588 18.7898169701
89.9160941370 18.8200912992
89.8791881491 18.8160956139
89.8428646969 18.8108375876
89.8067581089 18.8039846757
89.7876327369 18.8324883254
89.7517880131 18.8233524945
89.7332857335 18.8513292167
89.6977453274 18.8418383640
89.6793035260 18.8693955149
89.6611124178 18.8973998131
89.6262109179 18.8885721799
89.5921728445 18.8813923762
89.5603641239 18.8765260503
89.5379103293 18.8961434386
89.5041867007 18.8842024114
89.4658262374 18.8790587067
89.4270185286 18.8732498780
89.4045529757 18.9020748167
89.3698177997 18.9042544746
89.3335185982 18.9061230119
89.2982673229 18.9026259765
89.2624235388 18.8987733603
89.2258293199 18.8947604505
89.1885596327 18.8902871614
89.1660988329 18.9196448305
89.1280464380 18.9144098525
89.0900212981 18.9093592279
89.0676141550 18.9390662734
89.0298450897 18.9349374743
88.9920693059 18.9308096213
88.9697089465 18.9605570767
88.9474018582 18.9897774409
88.9091126182 18.9850520228
88.8871131212 19.0145623734
88.8658488932 19.0449297356
88.8287499436 19.0432488297
88.7922848564 19.0429966081
88.7561781407 19.0438111396
88.7200165797 19.0450904238
88.6833757883 19.0461068984
88.6460239695 19.0458562800
88.6088824241 19.0408798202
88.5841689150 19.0666593067
88.5590470633 19.0939782760
88.5235516997 19.0905919517
88.4870810475 19.0876202441
88.4503280915 19.0851838402
88.4296847176 19.1173300848
88.3931580765 19.1162257749
88.3567956900 19.1156327357
88.3204757456 19.1152358026
88.2840001133 19.1146240459
88.2471572541 19.1133952944
88.2097754319 19.1112478595
88.1717884392 19.1080810091
88.1332785144 19.1040114728
88.0944689233 19.0992480701
88.0557574314 19.0939896324
88.0180141394 19.0884833655
87.9923707752 19.1132945829
87.9674993304 19.1367312593
87.9291149053 19.1303293312
87.8916290192 19.1282568457
